lon,lat,square,cost,category,street,ward,district,city,date_created,date_modified,url
21.04284,105.74042,69,Secret,can-ho-ban-chung-cu-3529,Hateco Apollo  – dự án vàng phía Tây Hà Nội ,Phường Phương Canh,Quận Nam Từ Liêm,TP.Hà Nội,22.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/hateco-apollo-du-an-vang-phia-tay-ha-noi-6328890
10.81287,106.71142,68,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường 26,Quận Bình Thạnh,TP.Hồ Chí Minh,22.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-chuyen-nhuong-can-ho-cao-cap-binh-thanh-6332808
10.73072,106.70413,54,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Tân Phong,Quận 7,TP.Hồ Chí Minh,21.10.2017,24.08.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/soc-khi-biet-gia-chinh-thuc-can-ho-lavida-plus-khu-6097306
10.74422,106.69938,38,Secret,can-ho-ban-chung-cu-3529,"D4, q7 ",Phường Tân Hưng,Quận 7,TP.Hồ Chí Minh,13.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-sap-ban-giao-florita-ngay-cc-him-lam-view-d-6167129
21.02216,105.77166,59,Secret,can-ho-ban-chung-cu-3529,"Mỹ đình,nam tu liem, ha noi ",Phường Mỹ Đình 1,Quận Nam Từ Liêm,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/hataco-my-dinh-con-sot-nha-o-gia-re-chat-luong-tot-6122649
12.24806,109.19511,50,Secret,can-ho-ban-chung-cu-cao-cap-3530,"Số 01 Trần Hưng Đạo, phường Lộc Thọ, Thành phố Nha Trang, tỉnh Khánh Hòa ",Phường Lộc Thọ,Thành phố Nha Trang,Khánh Hoà,22.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/so-huu-vinh-vien-ngay-can-ho-view-bien-goldcoast-n-6332757
10.74422,106.69938,78,Secret,can-ho-ban-chung-cu-cao-cap-3530,Đường số 3B ,Phường Tân Hưng,Quận 7,TP.Hồ Chí Minh,13.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-trung-tam-quan-7-gia-tu-2-1-ty-can-nhan-4350807
10.74422,106.69938,79,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Tân Hưng,Quận 7,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ban-can-c7-tang-cao-thiet-ke-dep-du-an-khu-him-6294615
12.24791,109.19510,50,Secret,can-ho-ban-chung-cu-cao-cap-3530,"Số 01 Trần Hưng Đạo, phường Lộc Thọ, Thành phố Nha Trang, tỉnh Khánh Hòa ",Phường Lộc Thọ,Thành phố Nha Trang,Khánh Hoà,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/mo-ban-dot-cuoi-can-ho-goldcoast-nha-trang-so-huu-6323770
12.24803,109.19524,52,Secret,can-ho-ban-chung-cu-cao-cap-3530,"01 Trần Hưng Đạo, phường lộc  thọ, Tp. Nha Trang ",Phường Lộc Thọ,Thành phố Nha Trang,Khánh Hoà,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ho-goldcoast-nha-trang-cach-bien-50m-so-hong-v-6229034
10.76919,106.66636,62,Secret,can-ho-ban-chung-cu-cao-cap-3530,Thành Thái ,Phường 14,Quận 10,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/cdt-long-giang-mo-ban-can-ho-rivera-park-4781788
10.81287,106.71142,66,Secret,can-ho-ban-chung-cu-cao-cap-3530,"79 Nguyễn Xí, phường 26, quận Bình Thạnh, Hồ Chí Minh, Việt Nam ",Phường 26,Quận Bình Thạnh,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ch-trung-tam-quan-binh-thanh-gia-chi-1-5-ty-4971170
10.76913,106.66641,62,Secret,can-ho-ban-chung-cu-cao-cap-3530,Thành Thái ,Phường 14,Quận 10,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-duong-thanh-thai-yen-tinh-thoang-mat-4992807
10.76909,106.66647,62,Secret,can-ho-ban-chung-cu-cao-cap-3530,Thành Thái ,Phường 14,Quận 10,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-ngay-nga-tu-thanh-thai-3-2-4826807
10.80612,106.66277,100,Secret,mat-bang-ban-mat-bang-ban-le-3539,PHỔ QUANG ,Phường 02,Quận Tân Bình,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/mat-bang-ban-mat-bang-ban-le-3539/mo-ban-shop-thuong-mai-khu-can-ho-sky-center-4113289
10.81287,106.71142,66,Secret,can-ho-ban-chung-cu-3529,Nguyễn Xí Hồ Chí Minh ,Phường 26,Quận Bình Thạnh,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-2pn-can-ho-richmond-binh-thanh-1-6-ty-5649232
10.76924,106.66649,74,Secret,can-ho-ban-chung-cu-cao-cap-3530,Thành Thái ,Phường 14,Quận 10,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-thanh-thai-quan-10-gia-mem-4893043
21.00214,105.80179,120,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Nhân Chính,Quận Thanh Xuân,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-goc-3-ngu-1-dep-nhat-the-golden-palm-giam-6329871
10.80612,106.66277,117,Secret,can-ho-ban-chung-cu-3529,"Phổ Quang, Phường 2, Hồ Chí Minh, Việt Nam ",Phường 02,Quận Tân Bình,TP.Hồ Chí Minh,17.10.2017,11.05.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/shophouse-sky-center-mat-tien-duong-pho-quang-4792803
10.81287,106.71142,67,Secret,can-ho-ban-chung-cu-3529,"79 Nguyễn Xí, Hồ Chí Minh, Việt Nam ",Phường 26,Quận Bình Thạnh,TP.Hồ Chí Minh,22.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-richmond-city-cao-cap-nguyen-xi-ck-18-4835449
10.81287,106.71142,86,Secret,can-ho-ban-chung-cu-3529,Nguyễn Xí Hồ Chí Minh ,Phường 26,Quận Bình Thạnh,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-lai-gap-can-3pn-can-ho-richmond-binh-thanh-5657662
10.72051,106.62091,58,900,can-ho-ban-chung-cu-cao-cap-3530, ,Phường 16,Quận 8,TP.Hồ Chí Minh,19.10.2017,19.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ho-tro-den-70-gia-tri-can-ho-khi-mua-can-chung-cu-6232692
10.76639,106.65913,74,Secret,can-ho-ban-chung-cu-cao-cap-3530,Lý Thường Kiệt ,Phường 14,Quận 10,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/mo-ban-can-ho-doi-dien-nha-thi-dau-phu-tho-5141041
21.00214,105.80179,97,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Nhân Chính,Quận Thanh Xuân,TP.Hà Nội,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/the-golden-palm-ban-can-3-phong-ngu-gia-tot-nhat-l-6202973
21.00214,105.80179,85,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Nhân Chính,Quận Thanh Xuân,TP.Hà Nội,13.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ho-chung-cu-the-golden-palm-quan-thanh-xuan-gi-6195003
10.69909,106.65221,42,1000.0,can-ho-ban-chung-cu-3529, ,Xã Phong Phú,Huyện Bình Chánh,TP.Hồ Chí Minh,22.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-gia-tot-thiet-ke-thong-minh-noi-that-thong-6198879
10.77699,106.75189,59,Secret,can-ho-ban-chung-cu-3529,Tạ Hiện Thạnh Mỹ Lợi ,Phường Thạnh Mỹ Lợi,Quận 2,TP.Hồ Chí Minh,22.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/thoi-ky-cho-cac-nha-dau-tu-giai-doan-dau-can-ho-ca-6329271
10.77360,106.65997,70,Secret,can-ho-ban-chung-cu-cao-cap-3530,256 Lý Thường Kiệt ,Phường 14,Quận 10,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-giao-can-ho-dau2018-xi-grand-court-xay-dung-vu-6039216
10.75554,106.69206,93,Secret,can-ho-ban-chung-cu-cao-cap-3530,9 Nguyễn Khoái ,Phường 01,Quận 4,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-galaxy-9-dt-93m2-3pn-noi-that-day-du-gi-6148220
10.79148,106.63456,52,Secret,can-ho-ban-chung-cu-cao-cap-3530,"Số 22  Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh ",Phường Tân Thành,Quận Tân Phú,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-investco-babylon-q-tan-phu-ngay-ben-sie-6154954
10.80612,106.66277,74,Secret,can-ho-ban-chung-cu-cao-cap-3530,43 Phổ Quang  ,Phường 02,Quận Tân Bình,TP.Hồ Chí Minh,13.10.2017,26.06.2016,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/sky-center-can-ho-ngay-san-bay-tan-son-nhat-4792468
10.77360,106.65997,69,3000.0,can-ho-ban-chung-cu-3529,258 Lý Thường Kiệt ,Phường 14,Quận 10,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ch-cao-cap-xi-grand-court-mat-tien-ly-thuong-kiet-5627183
10.77668,106.75074,109,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Bình Trưng Tây,Quận 2,TP.Hồ Chí Minh,16.10.2017,19.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ho-cao-cap-singapore-canh-dao-kim-cuong-quan-2-6312854
10.86202,106.78333,37,566,can-ho-ban-chung-cu-cao-cap-3530,Phạm Văn Đồng Linh Trung Thủ Đức  ,Phường Linh Trung,Quận Thủ Đức,TP.Hồ Chí Minh,13.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ho-sen-hong-nam-ngay-kdc-tra-gop-0-lai-suat-5893248
10.77360,106.65997,90,Secret,can-ho-ban-chung-cu-3529, ,Phường 14,Quận 10,TP.Hồ Chí Minh,05.10.2017,05.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/suat-noi-bo-cuoi-cung-chi-4-ty-can-3pn-ben-canh-ho-6268983
10.72291,106.66086,75,3000.0,can-ho-ban-chung-cu-cao-cap-3530,Nguyễn Văn Linh Hồ Chí Minh ,Xã Phong Phú,Huyện Bình Chánh,TP.Hồ Chí Minh,22.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/suat-noi-bo-can-goc-3pn-75m2-saigon-intela-gia-goc-6329023
10.77319,106.62633,64,Secret,can-ho-ban-chung-cu-3529,16 Hòa Bình ,Phường Hiệp Tân,Quận Tân Phú,TP.Hồ Chí Minh,11.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-lai-can-8x-dam-sen-1-3-ty-can-quan-tan-phu-3984666
10.79148,106.63456,55,Secret,can-ho-cho-thue-chung-cu-3550, ,Phường Tân Thành,Quận Tân Phú,TP.Hồ Chí Minh,07.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-ch-babylon-au-co-dt-53m2-1pn-1wc-6-5tr-th-5997693
10.80612,106.66277,74,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường 02,Quận Tân Bình,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/le-cat-noc-can-ho-sky-center-mat-tien-pho-quang-4772065
10.76703,106.65904,74,Secret,can-ho-ban-chung-cu-cao-cap-3530,Lý Thường Kiệt ,Phường 14,Quận 10,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-cao-cap-ly-thuong-kiet-q10-4654125
10.77694,106.74907,80,Secret,can-ho-ban-chung-cu-3529,"số 02, đường Bát Nàn Thạnh Mỹ Lợi, Quận 2 ",Phường Thạnh Mỹ Lợi,Quận 2,TP.Hồ Chí Minh,07.10.2017,07.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/nhan-giu-cho-uu-tien-can-ho-mapletree-singapore-4-6279393
10.89400,106.75398,52,876,can-ho-ban-chung-cu-3529,Đường 1A Bình Tân ,Phường Bình Chiểu,Quận Thủ Đức,TP.Hồ Chí Minh,17.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-chung-cu-6307880
10.77360,106.65997,89,Secret,can-ho-ban-chung-cu-cao-cap-3530,256 Lý Thường Kiệt ,Phường 14,Quận 10,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-xi-grand-court-3-phong-ngu-gia-3-9-ty-5314265
0.0,0.0,68,Secret,can-ho-ban-chung-cu-3529, ,Phường Tân Thới Hoà,Quận Tân Phú,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-8x-dam-sen-2pn-gia-1-2-ty-4883957
10.83170,106.75614,51,Secret,can-ho-ban-chung-cu-3529, ,Phường Trường Thọ,Quận Thủ Đức,TP.Hồ Chí Minh,07.10.2017,07.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-can-ho-gia-re-trung-tam-quan-thu-duc-lke-ga-6070077
10.85844,106.75513,37,623,can-ho-ban-chung-cu-3529, ,Phường Linh Tây,Quận Thủ Đức,TP.Hồ Chí Minh,14.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-lotus-lien-ke-pham-van-dong-so-huu-so-hong-6306012
10.75554,106.69206,70,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường 01,Quận 4,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-ch-cao-cap-galaxy-9-q4-mt-nguyen-khoai-2pn-2wc-6333588
10.87344,106.75058,37,623,can-ho-ban-chung-cu-3529, ,Phường Linh Tây,Quận Thủ Đức,TP.Hồ Chí Minh,06.10.2017,06.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chi-155-trieu-so-huu-can-ho-lotus-apartment-lk-pha-6276429
10.79757,106.80281,70,Secret,can-ho-ban-chung-cu-cao-cap-3530,"Đường đỗ xuân hợp, P. phú hữu, Q.9 ",Phường Phú Hữu,Quận 9,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ho-cao-cap-jamila-do-xuan-hop-q-9-22-5tr-m2-5713997
10.77486,106.67927,56,Secret,can-ho-ban-chung-cu-cao-cap-3530,Đường 3/2 ,Phường 12,Quận 10,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-cao-cap-vi-tri-dac-dia-ngay-duong-3-2-5027934
10.75935,106.59149,50,850,can-ho-ban-chung-cu-cao-cap-3530,Bà Hom ,Phường Tân Tạo,Quận Bình Tân,TP.Hồ Chí Minh,21.10.2017,08.05.2016,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/mua-nha-xinh-rinh-loc-vang-2016-cam-ket-tu-cdt-4447724
0.0,0.0,67,Secret,can-ho-ban-chung-cu-3529, ,Phường Trường Thọ,Quận Thủ Đức,TP.Hồ Chí Minh,22.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-office-tel-shophouse-mat-bang-kinh-doan-6200184
10.88309,106.72795,35,8000.0,can-ho-cho-thue-chung-cu-3550, ,Phường Bình Chiểu,Quận Thủ Đức,TP.Hồ Chí Minh,14.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/can-ho-q1-gia-re-hot-8-trieu-thang-full-noi-that-6238423
10.76192,106.65519,60,Secret,can-ho-ban-chung-cu-cao-cap-3530,Ba Tháng Hai Phường 12 ,Phường 12,Quận 10,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-ha-do-centrosa-garden-tieu-chuan-5-sao-6128615
10.75956,106.59160,50,850,can-ho-ban-chung-cu-cao-cap-3530,Bà Hom ,Phường Tân Tạo,Quận Bình Tân,TP.Hồ Chí Minh,12.10.2017,08.05.2016,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/50-can-cuoi-angia-star-danh-tang-2-chi-vang-sjc-4447517
10.76192,106.65519,57,Secret,can-ho-ban-chung-cu-3529,3 Tháng 2 Phường 12 ,Phường 12,Quận 10,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chinh-chu-ban-gap-can-ho-ha-do-q10-57-m2-1pn-5211932
21.02776,105.83416,128,Secret,can-ho-ban-chung-cu-cao-cap-3530,đường Nguyễn Văn Lộc ,Phường Mỗ Lao,Quận Hà Đông,TP.Hà Nội,12.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/chuong-trinh-dong-gia-cho-can-05-va-06-toa-b-du-an-6291433
10.76168,106.69937,54,3000.0,can-ho-ban-chung-cu-cao-cap-3530,132 Bến Vân Đồn ,Phường 06,Quận 4,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-masteri-millennium-mt-ben-van-don-q4-5572315
21.02776,105.83416,107,Secret,can-ho-ban-chung-cu-3529, ,Phường Mỗ Lao,Quận Hà Đông,TP.Hà Nội,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mulberry-lane-chi-2-9-ty-so-huu-can-ho-114m2-full-6319221
10.71710,106.66993,44,1000.0,can-ho-ban-chung-cu-3529, ,Xã Bình Hưng,Huyện Bình Chánh,TP.Hồ Chí Minh,13.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/o-dau-lam-gi-khi-chua-co-nha-tai-tp-hcm-hien-dai-c-6235089
10.76017,106.69624,80,Secret,can-ho-ban-chung-cu-3529,Bến Vân Đồn phường 9 ,Phường 09,Quận 4,TP.Hồ Chí Minh,18.10.2017,18.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chi-thanh-toan-30-nhan-ngay-can-nha-2pn-sieu-sang-6320365
10.71710,106.66993,50,820,can-ho-ban-chung-cu-3529, ,Xã Bình Hưng,Huyện Bình Chánh,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-lien-ke-2-truong-dh-van-hien-kinh-te-2-pn-c-6184795
10.75418,106.70373,107,Secret,can-ho-ban-chung-cu-3529, ,Phường 04,Quận 4,TP.Hồ Chí Minh,20.10.2017,20.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chi-999-trieu-so-huu-ngay-sieu-can-ho-millennium-n-6331748
21.02776,105.83416,114,Secret,can-ho-ban-chung-cu-3529, ,Phường Mỗ Lao,Quận Hà Đông,TP.Hà Nội,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-can-b10-3-du-an-mulberry-lane-114m2-full-n-6320199
10.75554,106.69206,68,Secret,can-ho-ban-chung-cu-cao-cap-3530,132 Bến Vân Đồn ,Phường 01,Quận 4,TP.Hồ Chí Minh,07.10.2017,16.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/co-hoi-dau-tu-sinh-loi-tai-masteri-millennium-quan-6278797
10.70289,106.70856,96,Secret,can-ho-ban-chung-cu-3529,Nguyễn Hữu Thọ Hồ Chí Minh ,Xã Phước Kiểng,Huyện Nhà Bè,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-chung-cu-hoang-anh-gia-lai-an-tien-gold-ho-6188528
21.02776,105.83416,114,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Mỗ Lao,Quận Hà Đông,TP.Hà Nội,19.10.2017,19.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/chung-cu-mulberry-lane-gia-chi-2-9-ty-vat-full-nt-6325246
10.79184,106.73191,52,Secret,can-ho-ban-chung-cu-cao-cap-3530,2 Trần Não ,Phường Bình An,Quận 2,TP.Hồ Chí Minh,16.10.2017,16.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/nhan-giu-cho-can-ho-binh-an-pearl-trung-tam-quan-2-6215575
10.70289,106.70856,111,14000.0,can-ho-cho-thue-chung-cu-3550,187 Lê Văn Lương ,Xã Phước Kiểng,Huyện Nhà Bè,TP.Hồ Chí Minh,22.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/chung-cu-hoang-anh-an-tien-cho-thue-3pn-2wc-6319882
20.98422,105.78610,127,3000.0,can-ho-ban-chung-cu-cao-cap-3530,Làng Việt kiều Châu Âu Mộ Lao ,Phường Mỗ Lao,Quận Hà Đông,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/kenh-chu-dau-tu-mulberry-lane-cat-lo-chi-con-22tr-6330125
10.79184,106.73191,73,Secret,can-ho-ban-chung-cu-cao-cap-3530,"2 Trần Não, phường Bình An, quận 2 ",Phường Bình An,Quận 2,TP.Hồ Chí Minh,16.10.2017,18.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/hot-chu-dau-tu-ssg-mo-ban-can-ho-binh-an-pearl-nga-6194867
10.76037,106.71205,83,Secret,can-ho-ban-chung-cu-cao-cap-3530,Nguyễn Tất Thành Quận 4 ,Phường 18,Quận 4,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/chinh-chu-ket-tien-ban-lo-2pn-riva-park-05-17-view-6330098
10.78931,106.71521,80,Secret,can-ho-ban-chung-cu-cao-cap-3530,Nguyễn Hữu Cảnh Hồ Chí Minh ,Phường 22,Quận Bình Thạnh,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/2-phong-ngu-can-ban-gia-3-8-ty-noi-that-day-du-co-6330113
10.71710,106.66993,71,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Xã Bình Hưng,Huyện Bình Chánh,TP.Hồ Chí Minh,17.10.2017,17.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-ch-sai-gon-mia-71m2-gia-2-6ty-view-ho-boi-noi-6316585
10.79070,106.71952,136,Secret,can-ho-ban-chung-cu-cao-cap-3530,92 Nguyễn Hữu Cảnh ,Phường 22,Quận Bình Thạnh,TP.Hồ Chí Minh,09.10.2017,16.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-opal-saigon-pearl-3pn-gia-goc-chu-dau-t-6283507
10.75794,106.71771,81,Secret,can-ho-ban-chung-cu-cao-cap-3530,504 Nguyễn Tất Thành ,Phường 18,Quận 4,TP.Hồ Chí Minh,11.10.2017,11.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ho-cao-cap-2pn-ngay-cang-q-4-tang-fullz-noi-th-6292005
10.79475,106.72199,148,Secret,can-ho-ban-chung-cu-cao-cap-3530,Vinhomes Central Park Phường 22 ,Phường 22,Quận Bình Thạnh,TP.Hồ Chí Minh,10.10.2017,10.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/chinh-chu-chuyen-nhuong-can-ho-4pn-view-truc-dien-6064324
10.79070,106.71952,206,Secret,can-ho-ban-chung-cu-cao-cap-3530,"92 Nguyễn Hữu Cảnh, phường 22, quận Bình Thạnh, Thành Phố Hồ Chí Minh ",Phường 22,Quận Bình Thạnh,TP.Hồ Chí Minh,17.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-saigon-pearl-4-phong-ngu-lau-cao-2-view-6313080
10.87351,106.76598,80,Secret,nha-ban-nha-pho-3535,1A Đường Quốc lộ 1A ,Phường Linh Xuân,Quận Thủ Đức,TP.Hồ Chí Minh,29.09.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-1-tret-1-lau-moi-xay-hem-dep-rong-rai-p-li-6184947
10.75554,106.69206,80,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường 01,Quận 4,TP.Hồ Chí Minh,17.10.2017,17.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/last-big-event-22-10-tnr-the-gold-view-mo-ban-tang-6316464
10.88248,106.76750,64,Secret,nha-ban-khac-3592,Đường số 11 Linh Xuân ,Phường Linh Xuân,Quận Thủ Đức,TP.Hồ Chí Minh,16.09.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/can-ban-gap-nha-duong-11-p-linh-xuan-q-thu-duc-shr-6107276
10.79321,106.72024,100,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường 22,Quận Bình Thạnh,TP.Hồ Chí Minh,16.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-sang-nhuong-can-3pn-toa-central-1-vinhomes-5043291
10.79321,106.72024,86,Secret,can-ho-cho-thue-chung-cu-cao-cap-3551,"Đường Nguyễn Hữu Cảnh, Phường 22, quận 1, thành phố Hồ Chí Minh ",Phường 22,Quận Bình Thạnh,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-cao-cap-3551/cho-thue-can-ho-saigon-pearl-hang-dep-gia-tot-5157336
10.86273,106.72887,75,Secret,nha-ban-nha-pho-3535,Tô Ngọc Vân Thủ Đức ,Phường Tam Bình,Quận Thủ Đức,TP.Hồ Chí Minh,18.10.2017,18.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/van-xuan-tam-binh-du-an-nha-pho-cao-cap-3-2-ti-can-6140050
